Nombre de Cuenta,Tipo de Cuenta,Nombre de Modulo Activo,Producto,Cantidad de PC,Cantidad de teléfonos Mobile,Cantidad de Usuarios,Calificación,Fecha de  Venta,Fecha de Alta,Fecha de baja Paljet,Fecha de Inicio PalJetERP,Estado
El Rey del Cable - Franquicia Chilecito,Cliente,Factura electrónica,Módulo Facturación electrónica (CAE),3,,2,Activo,,06/08/2021,,10/09/2021,Activo
Corralón y Ferretería Mauri,Cliente,Logistica,PalJet ERP,7,,,Activo,12/08/2021,13/08/2021,,19/10/2021,
Corralón y Ferretería Mauri,Cliente,Contabilidad,PalJet ERP,7,,,Activo,12/08/2021,13/08/2021,,19/10/2021,
Corralón y Ferretería Mauri,Cliente,FACTURA ELECTRÓNICA,Módulo Facturación electrónica (CAE),7,,,Activo,12/08/2021,13/08/2021,,19/10/2021,Activo
RTI / PBS - NICARAGUA - ORIG,Cliente,RTI / PBS Nicaragua - Orden de servicio,Módulo Orden de servicio,60,,,Inactivo,28/09/2018,28/09/2018,,,
RTI / PBS - NICARAGUA - ORIG,Cliente,RTI / PBS Nicaragua - Webservice,Web Service,60,,,Inactivo,28/09/2018,28/09/2018,,,
RTI / PBS - NICARAGUA - ORIG,Cliente,RTI / PBS Nicaragua - Alquileres,Módulo Alquileres / Rental,60,,,Inactivo,28/09/2018,28/09/2018,,,
RTI / PBS - NICARAGUA - ORIG,Cliente,RTI / PBS Nicaragua - Contabilidad,Módulo Contabilidad,60,,,Inactivo,28/09/2018,28/09/2018,,,
E-Parts - Grupo Cervantes,Cliente,Grupo Cervantes - BBJet BtoB,BBJet B2B (usuarios ilimitados) INACTIVO,18,,,Activo,03/08/2021,21/07/2021,,18/10/2021,
E-Parts - Grupo Cervantes,Cliente,Grupo Cervantes - Empresa Adicional (Cega Electrónica SA),PalJet ERP Empresa adicional,18,,,Activo,03/08/2021,21/07/2021,,18/10/2021,Inactivo
E-Parts - Grupo Cervantes,Cliente,Grupo Cervantes - Empresa Adicional (Lamy Hugo Víctor),PalJet ERP Empresa adicional,18,,,Activo,03/08/2021,21/07/2021,,18/10/2021,Inactivo
E-Parts - Grupo Cervantes,Cliente,Grupo Cervantes - Contabilidad,Módulo Contabilidad,18,,,Activo,03/08/2021,21/07/2021,,18/10/2021,
E-Parts - Grupo Cervantes,Cliente,Grupo Cervantes - Facturación electrónica,Módulo Facturación electrónica (CAE),18,,,Activo,03/08/2021,21/07/2021,,18/10/2021,Activo
E-Parts - Grupo Cervantes,Cliente,Grupo Cervantes - Créditos,Módulo PalJet Créditos,18,,,Activo,03/08/2021,21/07/2021,,18/10/2021,Activo
E-Parts - Grupo Cervantes,Cliente,E-Parts - Grupo Cervantes - Business Intelligence,Business Intelligence,18,,,Activo,03/08/2021,21/07/2021,,18/10/2021,Activo
NAHUEL EQUIPAMIENTOS,Cliente,Factura electrónica,,4,,,Activo,17/09/2021,02/09/2021,,,Activo
Eykén,Cliente,EYKEN - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),12,,,Activo,,04/06/2021,,,Activo
Eykén,Cliente,BBJet Mobile - EYKEN,BBJet Mobile Preventa Licencia servidor,12,,,Activo,,04/06/2021,,,Activo
FGC,Cliente,FGC - Oden de servicio,Módulo Orden de servicio,5,,,Activo,01/06/2023,13/05/2023,,22/08/2023,Activo
Ineco,Cliente,Ineco - Contabilidad,Módulo Contabilidad,18,,,Activo,16/04/2015,,,01/09/2015,
Ineco,Cliente,INECO - Factura electrónica,Módulo Facturación electrónica (CAE),18,,,Activo,16/04/2015,,,01/09/2015,
Ineco,Cliente,INECO - Ptoyecto y Facturación cíclica.,Módulo Facturación Cíclica,18,,,Activo,16/04/2015,,,01/09/2015,
Ineco,Cliente,Btob (No se dicto cap),BBJet BtoB,18,,,Activo,16/04/2015,,,01/09/2015,Activo
FORTEHOUSE,Cliente,FORTEHOUSE-BI,Business Intelligence,28,,,Activo,19/07/2021,09/06/2021,,23/11/2021,Activo
FORTEHOUSE,Cliente,FACTURA ELECTRÓNICA,Módulo Facturación electrónica (CAE),28,,,Activo,19/07/2021,09/06/2021,,23/11/2021,Activo
FORTEHOUSE,Cliente,FORTEHOUSE - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),28,,,Activo,19/07/2021,09/06/2021,,23/11/2021,Activo
FORTEHOUSE,Cliente,FORTEHOUSE - Web Service,Web Service PalJet ERP (para integraciones),28,,,Activo,19/07/2021,09/06/2021,,23/11/2021,Activo
DIANDA JORGE DANIEL,Cliente,LA POSTA - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,3,3,,Inactivo,22/03/2021,22/03/2021,30/06/2024,04/01/2022,Inactivo
DIANDA JORGE DANIEL,Cliente,LA POSTA - Empresa adicional (Dianda Jorge Daniel),PalJet ERP Empresa adicional,3,3,,Inactivo,22/03/2021,22/03/2021,30/06/2024,04/01/2022,Activo
CLEDOVIO,Cliente,Alquileres,Módulo Alquileres / Rental,5,,,Activo,30/04/2021,22/03/2021,,07/06/2022,Activo
CLEDOVIO,Cliente,CLEDOVIO - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),5,,,Activo,30/04/2021,22/03/2021,,07/06/2022,Activo
MINGO DRINKS,Cliente,MINGO DRINKS - BBJet BtoB,BBJet BtoB,6,3,5,Inactivo,05/03/2021,12/01/2021,31/08/2025,16/06/2021,
MINGO DRINKS,Cliente,MINGO DRINKS - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,6,3,5,Inactivo,05/03/2021,12/01/2021,31/08/2025,16/06/2021,Inactivo
MINGO DRINKS,Cliente,MINGO DRINKS - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),6,3,5,Inactivo,05/03/2021,12/01/2021,31/08/2025,16/06/2021,Activo
MINGO DRINKS,Cliente,MINGO DRINKS - Web Service,Web Service PalJet ERP (para integraciones),6,3,5,Inactivo,05/03/2021,12/01/2021,31/08/2025,16/06/2021,Activo
MINGO DRINKS,Cliente,MINGO DRINKS - Contabilidad,Módulo Contabilidad,6,3,5,Inactivo,05/03/2021,12/01/2021,31/08/2025,16/06/2021,Activo
ANGACO MATERIALES,Cliente,ANGACO MATERIALES - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,12,8,,Activo,13/05/2021,12/03/2021,,02/08/2021,Activo
ANGACO MATERIALES,Cliente,ANGACO MATERIALES - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),12,8,,Activo,13/05/2021,12/03/2021,,02/08/2021,Activo
ANGACO MATERIALES,Cliente,ANGACO MATERIALES - Web Service,Abono mensual - Web Service PalJet ERP (para integraciones),12,8,,Activo,13/05/2021,12/03/2021,,02/08/2021,Activo
E-Parts - JL Repuestos,Cliente,E-Parts - JL Repuestos - Módulo Factura de crédito electrónica,Módulo Factura de crédito electrónica,3,,,Activo,07/05/2021,15/03/2021,,15/03/2021,Activo
E-Parts - JL Repuestos,Cliente,E-Parts - JL Repuestos - Módulo Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,07/05/2021,15/03/2021,,15/03/2021,Activo
CASA BUREU,Cliente,CASA BUREU - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),25,,,Inactivo,07/01/2021,07/01/2021,18/05/2021,,
CASA BUREU,Cliente,CASA BUREU - Contabilidad,Módulo Contabilidad,25,,,Inactivo,07/01/2021,07/01/2021,18/05/2021,,
CASA BUREU,Cliente,CASA BUREU - BBJet BtoB,BBJet BtoB,25,,,Inactivo,07/01/2021,07/01/2021,18/05/2021,,
CASA BUREU,Cliente,CASA BUREU - Factura de credito,Módulo Factura de crédito electrónica,25,,,Inactivo,07/01/2021,07/01/2021,18/05/2021,,
CASA BUREU,Cliente,CASA BUREU - Webservice,Web Service,25,,,Inactivo,07/01/2021,07/01/2021,18/05/2021,,
CASA BUREU,Cliente,CASA BUREU - Logistica,Módulo Logística,25,,,Inactivo,07/01/2021,07/01/2021,18/05/2021,,
CASA BUREU,Cliente,CASA BUREU - Creditos,Módulo PalJet Créditos,25,,,Inactivo,07/01/2021,07/01/2021,18/05/2021,,
CASA BUREU,Cliente,CASA BUREU - BBJet BtoB,,25,,,Inactivo,07/01/2021,07/01/2021,18/05/2021,,
BRM REPUESTOS SAS,Cliente,BRM REPUESTOS SAS - Contabilidad,Módulo Contabilidad,6,,,Activo,20/11/2020,20/11/2020,,04/12/2020,
TERENTI MATERIALES,Cliente,TERENTI MATERIALES - Logística,Módulo Logística,5,,,Activo,04/11/2020,04/11/2020,,19/05/2021,
TERENTI MATERIALES,Cliente,TERENTI MATERIALES - Acuerdo de precios,Módulo Acopio por acuerdo de precios,5,,,Activo,04/11/2020,04/11/2020,,19/05/2021,
BOITARD MAQUINARIA,Cliente,Boitard Maquinaria - Orden de servicio,Módulo Orden de servicio,8,,,Activo,03/11/2020,03/11/2020,,11/05/2022,Activo
AUTOPARK,Cliente,AUTOPARK - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),12,,,Activo,05/11/2020,05/11/2020,,06/09/2021,
AUTOPARK,Cliente,Empresa adicional,PalJet ERP Empresa adicional,12,,,Activo,05/11/2020,05/11/2020,,06/09/2021,
AUTOPARK,Cliente,AUTOPARK - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),12,,,Activo,05/11/2020,05/11/2020,,06/09/2021,Activo
ARMECON,Cliente,ARMECON - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),4,,,Activo,09/10/2020,09/10/2020,,02/11/2020,
LA COLONIA,Cliente,LA COLONIA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,09/10/2020,09/10/2020,,02/11/2021,
LA COLONIA,Cliente,LA COLONIA - Logistica,Módulo Logística,3,,,Activo,09/10/2020,09/10/2020,,02/11/2021,
LA COLONIA,Cliente,LA COLONIA - PalJetERP,PalJet ERP estándar - Licencia servidor (backend),3,,,Activo,09/10/2020,09/10/2020,,02/11/2021,Activo
POCHOCLA,Cliente,POCHOCLA - Factura electrónica,Módulo Facturación electrónica (CAE),5,,,Inactivo,,30/12/1899,30/06/2021,,
ÁRIDOS YVYCUI,Cliente,Módulo Contabilidad,Módulo Contabilidad,4,,,Activo,03/12/2020,03/12/2020,,30/06/2021,
ÁRIDOS YVYCUI,Cliente,ÁRIDOS YVYCUI - Factura de crédito electrónica,Módulo Factura de crédito electrónica,4,,,Activo,03/12/2020,03/12/2020,,30/06/2021,Activo
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - Contabilidad,Módulo Contabilidad,14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - Web Service,Web Service,14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - BBJet Gestión de inventario,BBJet Gestion de inventario,14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - BBJet Expedición,BBJet Expedición,14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - BBJet BtoB,BBJet BtoB,14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - Business Intelligence,Business Intelligence,14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,
ZC HERRAMENTAL,Cliente,ZC HERRAMENTAL - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),14,9,,Activo,24/09/2020,24/09/2020,,05/01/2021,Activo
MATERIALES LUCAS,Cliente,MATERIALES LUCAS - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),4,,,Activo,29/09/2020,29/09/2020,,,
ARZE AUTOPARTES,Cliente,ARZE AUTOPARTES - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),8,,,Activo,22/09/2020,22/09/2020,,,
ARZE AUTOPARTES,Cliente,ARZE AUTOPARTES - BBJet BtoB,BBJet B2B (usuarios ilimitados) INACTIVO,8,,,Activo,22/09/2020,22/09/2020,,,
ARZE AUTOPARTES,Cliente,ARZE AUTOPARTES - Webservice,Web Service,8,,,Activo,22/09/2020,22/09/2020,,,
ARZE AUTOPARTES,Cliente,ARZE AUTOPARTES - BBJet BtoB,,8,,,Activo,22/09/2020,22/09/2020,,,
AGROCOMERCIAL,Cliente,AGROCOMERCIAL - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),8,,,Activo,02/09/2020,02/09/2020,,01/02/2021,
AGROCOMERCIAL,Cliente,AGROCOMERCIAL - Factura de Crédito Electrónica,Módulo Factura de crédito electrónica,8,,,Activo,02/09/2020,02/09/2020,,01/02/2021,
AGROCOMERCIAL,Cliente,AGROCOMERCIAL- Orden de Servicio,Módulo Orden de servicio,8,,,Activo,02/09/2020,02/09/2020,,01/02/2021,Activo
FERRE TEROS,Cliente,FERRE TEROS - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),14,,,Activo,07/09/2020,07/09/2020,,01/12/2020,
FERRE TEROS,Cliente,FERRE TEROS - Logística,Módulo Logística,14,,,Activo,07/09/2020,07/09/2020,,01/12/2020,
FERRE TEROS,Cliente,FERRE TEROS - Acuerdo de precios,Módulo Acopio por acuerdo de precios,14,,,Activo,07/09/2020,07/09/2020,,01/12/2020,
FERRE TEROS,Cliente,FERRE TEROS - BBJet btoB,BBJet BtoB,14,,,Activo,07/09/2020,07/09/2020,,01/12/2020,Activo
FERRE TEROS,Cliente,FERRE TEROS - PALJET ERP,PalJet ERP estándar - Licencia servidor (backend),14,,,Activo,07/09/2020,07/09/2020,,01/12/2020,Activo
FERRE TEROS,Cliente,FERRE TEROS - Web Service,Web Service PalJet ERP (para integraciones),14,,,Activo,07/09/2020,07/09/2020,,01/12/2020,Activo
PLOMAX,Cliente,PLOMAX - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),8,,,Activo,04/09/2020,04/09/2020,,18/11/2020,
PLOMAX,Cliente,PLOMAX - Contabilidad,Módulo Contabilidad,8,,,Activo,04/09/2020,04/09/2020,,18/11/2020,
PLOMAX,Cliente,PLOMAX - Empresa adicional (City Constructora),PalJet ERP Empresa adicional,8,,,Activo,04/09/2020,04/09/2020,,18/11/2020,
DON COCO,Cliente,DON COCO - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),29,,,Activo,20/08/2020,20/08/2020,,01/12/2020,
DON COCO,Cliente,DON COCO - Logística,Módulo Logística,29,,,Activo,20/08/2020,20/08/2020,,01/12/2020,
DON COCO,Cliente,DON COCO - Empresa adicional,PalJet ERP Empresa adicional,29,,,Activo,20/08/2020,20/08/2020,,01/12/2020,
DON COCO,Cliente,DON COCO - Contabilidad,Módulo Contabilidad,29,,,Activo,20/08/2020,20/08/2020,,01/12/2020,
DON COCO,Cliente,DON COCO - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,29,,,Activo,20/08/2020,20/08/2020,,01/12/2020,Inactivo
DON COCO,Cliente,DON COCO - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),29,,,Activo,20/08/2020,20/08/2020,,01/12/2020,Activo
EL REY DEL CABLE - FRANQUICIA MENDOZA,Cliente,EL REY DEL CABLE - FRANQUICIA MENDOZA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,10/08/2020,10/08/2020,,01/07/2021,
EL REY DEL CABLE - FRANQUICIA ZONA NORTE BUENOS AIRES,Cliente,EL REY DEL CABLE - FRANQUICIA ZONA NORTE BUENOS AIRES - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,10/08/2020,10/08/2020,,04/09/2020,
BULON RIESTRA,Cliente,BULON RIESTRA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,10/08/2020,10/08/2020,,14/09/2020,
DISTRIBUIDORA LA T,Cliente,DISTRIBUIDORA LA T (Zoho) - BBJet Pretium,BBJet Pretium,12,,,Activo,20/08/2020,20/08/2020,,01/09/2020,
DISTRIBUIDORA LA T,Cliente,DISTRIBUIDORA LA T (Zoho) - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,12,,,Activo,20/08/2020,20/08/2020,,01/09/2020,
DISTRIBUIDORA LA T,Cliente,DISTRIBUIDORA LA T - Factura electrónica,Módulo Facturación electrónica (CAE),12,,,Activo,20/08/2020,20/08/2020,,01/09/2020,
DISTRIBUIDORA LA T,Cliente,DISTRIBUIDORA LA T - Orden de Servicio,Módulo Orden de servicio,12,,,Activo,20/08/2020,20/08/2020,,01/09/2020,Activo
DISTRIBUIDORA LA T,Cliente,DISTRIBUIDORA LA T - Power BI,Business Intelligence,12,,,Activo,20/08/2020,20/08/2020,,01/09/2020,Activo
DISTRIBUIDORA LA T,Cliente,DISTRIBUIDORA LA T - Acopio por acuerdo de precios,Módulo Acopio por acuerdo de precios,12,,,Activo,20/08/2020,20/08/2020,,01/09/2020,Activo
OSCAR PERUSIA,Cliente,OSCAR PERUSIA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),8,,,Activo,19/08/2020,19/08/2020,,01/10/2020,
OSCAR PERUSIA,Cliente,OSCAR PERUSIA - Contabilidad,Módulo Contabilidad,8,,,Activo,19/08/2020,19/08/2020,,01/10/2020,
OSCAR PERUSIA,Cliente,OSCAR PERUSIA - Multiempresa,PalJet ERP Empresa adicional,8,,,Activo,19/08/2020,19/08/2020,,01/10/2020,
DAVID MAQUINARIAS,Cliente,DAVID MAQUINARIAS - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),14,,,Activo,14/07/2020,14/07/2020,,01/10/2020,
DAVID MAQUINARIAS,Cliente,DAVID MAQUINARIAS - BBJet Pretium,BBJet Pretium,14,,,Activo,14/07/2020,14/07/2020,,01/10/2020,
DAVID MAQUINARIAS,Cliente,DAVID MAQUINARIAS - Factura de credito,Módulo Factura de crédito electrónica,14,,,Activo,14/07/2020,14/07/2020,,01/10/2020,
DAVID MAQUINARIAS,Cliente,DAVID MAQUINARIAS - Orden de servicio,Módulo Orden de servicio,14,,,Activo,14/07/2020,14/07/2020,,01/10/2020,
DAVID MAQUINARIAS,Cliente,Business Intelligence,Business Intelligence,14,,,Activo,14/07/2020,14/07/2020,,01/10/2020,Activo
FB ELECTRICIDAD DEL AUTOMOTOR,Cliente,FB ELECTRICIDAD DEL AUTOMOTOR - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),5,,,Inactivo,03/06/2020,03/06/2020,01/02/2024,01/10/2020,
FB ELECTRICIDAD DEL AUTOMOTOR,Cliente,FB ELECTRICIDAD DEL AUTOMOTOR - BBJet BtoB,BBJet BtoB,5,,,Inactivo,03/06/2020,03/06/2020,01/02/2024,01/10/2020,
LA LAGUNA MATERIALES,Cliente,LA LAGUNA MATERIALES - Logistica,Módulo Logística,16,,,Activo,12/05/2020,12/05/2020,,13/09/2021,
LA LAGUNA MATERIALES,Cliente,LA LAGUNA MATERIALES - Factura Electrónica,Módulo Facturación electrónica (CAE),16,,,Activo,12/05/2020,12/05/2020,,13/09/2021,
IOMAQ,Cliente,IOMAQ - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),14,,,Activo,24/06/2020,24/06/2020,,06/07/2020,
IOMAQ,Cliente,IOMAQ - BBJet BtoB,BBJet BtoB,14,,,Activo,24/06/2020,24/06/2020,,06/07/2020,
IOMAQ,Cliente,IOMAQ - Factura de credito,Módulo Factura de crédito electrónica,14,,,Activo,24/06/2020,24/06/2020,,06/07/2020,
IOMAQ,Cliente,IOMAQ - Webservice,Web Service,14,,,Activo,24/06/2020,24/06/2020,,06/07/2020,
IOMAQ,Cliente,IOMAQ - BBJet BtoB,,14,,,Activo,24/06/2020,24/06/2020,,06/07/2020,Inactivo
IOMAQ,Cliente,IOMAQ - FACTURA EN DOLARES,Paljet ERP SaaS - Módulo Empresa adicional,14,,,Activo,24/06/2020,24/06/2020,,06/07/2020,Activo
CORRALÓN NACIONES UNIDAS,Cliente,CORRALÓN NACIONES UNIDAS - BBJet BtoB,BBJet BtoB,13,,,Inactivo,13/04/2020,13/04/2020,30/06/2020,02/05/2020,
CORRALÓN NACIONES UNIDAS,Cliente,CORRALÓN NACIONES UNIDAS - Webservice,Web Service,13,,,Inactivo,13/04/2020,13/04/2020,30/06/2020,02/05/2020,
CORRALÓN NACIONES UNIDAS,Cliente,CORRALÓN NACIONES UNIDAS - Logistica,Módulo Logística,13,,,Inactivo,13/04/2020,13/04/2020,30/06/2020,02/05/2020,
CORRALÓN NACIONES UNIDAS,Cliente,CORRALÓN NACIONES UNIDAS - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,13,,,Inactivo,13/04/2020,13/04/2020,30/06/2020,02/05/2020,
CORRALÓN NACIONES UNIDAS,Cliente,CORRALÓN NACIONES UNIDAS - BBJet BtoB,,13,,,Inactivo,13/04/2020,13/04/2020,30/06/2020,02/05/2020,
EL AROMITO SA,Cliente,EL AROMITO SA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),5,4,,Activo,12/03/2020,12/03/2020,,13/10/2020,
EL AROMITO SA,Cliente,EL AROMITO SA - Factura de credito,Módulo Factura de crédito electrónica,5,4,,Activo,12/03/2020,12/03/2020,,13/10/2020,
EL AROMITO SA,Cliente,EL AROMITO SA - Webservice,Web Service,5,4,,Activo,12/03/2020,12/03/2020,,13/10/2020,
EL AROMITO SA,Cliente,EL AROMITO SA - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,5,4,,Activo,12/03/2020,12/03/2020,,13/10/2020,
EL MAGO,Cliente,EL MAGO - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,
EL MAGO,Cliente,EL MAGO - Webservice,Web Service,24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,
EL MAGO,Cliente,EL MAGO - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,
EL MAGO,Cliente,EL MAGO - Empresa adicional (Grupo Haulet SRL),PalJet ERP Empresa adicional,24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,Activo
EL MAGO,Cliente,EL MAGO - Sincronismo de DB,Sincronismo de Base de datos (actualización de artículos y precios),24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,Activo
EL MAGO,Cliente,EL MAGO - BBJet Expedición,BBJet Expedición,24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,Activo
EL MAGO,Cliente,EL MAGO - Business Intelligence,Business Intelligence,24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,Activo
EL MAGO,Cliente,EL MAGO - BBJet ML 2.0,BBJet ML (v. 2.0),24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,Inactivo
EL MAGO,Cliente,EL MAGO - BBJet Recursos,BBJet Recursos,24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,
EL MAGO,Cliente,EL MAGO - BBJet Notificaciones,BBJet Notificador,24,10,,Activo,28/02/2020,28/02/2020,,07/09/2020,
EL ARTESANO,Cliente,EL ARTESANO - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),26,,,Activo,27/02/2020,27/02/2020,,02/05/2023,
EL ARTESANO,Cliente,EL ARTESANO - Logística,Módulo Logística,26,,,Activo,27/02/2020,27/02/2020,,02/05/2023,
EL ARTESANO,Cliente,EL ARTESANO - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),26,,,Activo,27/02/2020,27/02/2020,,02/05/2023,Activo
EL ARTESANO,Cliente,EL ARTESANO - Web Service (Factura Electrónica),Web Service - Factura Electronica,26,,,Activo,27/02/2020,27/02/2020,,02/05/2023,Activo
EL BOLSÓN MATERIALES,Cliente,EL BOLSÓN MATERIALES - Contabilidad,Módulo Contabilidad,10,,,Activo,11/02/2020,11/02/2020,,01/10/2020,
TIENDAS DEL NORTE,Cliente,TIENDAS DEL NORTE - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),5,,,Activo,08/05/2020,08/05/2020,,09/07/2020,
TIENDAS DEL NORTE,Cliente,Tiendas del Norte,Módulo Contabilidad,5,,,Activo,08/05/2020,08/05/2020,,09/07/2020,Activo
TIENDAS DEL NORTE,Cliente,Tiendas del Norte - BBJet Pretium,BBJet Pretium,5,,,Activo,08/05/2020,08/05/2020,,09/07/2020,Activo
DRYMAX,Cliente,DRYMAX - Proyectos y fact. ciclica,Módulo Facturación Cíclica,7,,,Inactivo,03/01/2020,03/01/2020,30/09/2021,02/11/2020,
DRYMAX,Cliente,DRYMAX - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),7,,,Inactivo,03/01/2020,03/01/2020,30/09/2021,02/11/2020,
DRYMAX,Cliente,DRYMAX - Logistica,Módulo Logística,7,,,Inactivo,03/01/2020,03/01/2020,30/09/2021,02/11/2020,
GUIDOLI FLORIO,Cliente,GUIDOLI FLORIO - Contabilidad,Módulo Contabilidad,39,,,Activo,20/12/2019,20/12/2019,,13/03/2023,
HIPERPLACA,Cliente,HIPERPLACA - Contabilidad,Módulo Contabilidad,41,,,Activo,20/01/2020,10/12/2019,,01/04/2021,
HIPERPLACA,Cliente,HIPERPLACA - Logística,Módulo Logística,41,,,Activo,20/01/2020,10/12/2019,,01/04/2021,
HIPERPLACA,Cliente,HIPERPLACA - Facturación electrónica,Módulo Facturación electrónica (CAE),41,,,Activo,20/01/2020,10/12/2019,,01/04/2021,
HIPERPLACA,Cliente,HIPERPLACA - Business Intelligence,Business Intelligence,41,,,Activo,20/01/2020,10/12/2019,,01/04/2021,
HIPERPLACA,Cliente,HIPERPLACA - Sincronismo de Base de datos,Sincronismo de Base de datos (actualización de artículos y precios),41,,,Activo,20/01/2020,10/12/2019,,01/04/2021,Activo
CALZADOS BETER,Cliente,CALZADOS BETER - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),60,,,Activo,04/12/2019,04/12/2019,,01/07/2022,
CALZADOS BETER,Cliente,CALZADOS BETER - Contabilidad,Módulo Contabilidad,60,,,Activo,04/12/2019,04/12/2019,,01/07/2022,
CALZADOS BETER,Cliente,CALZADOS BETER - Webservice,Web Service,60,,,Activo,04/12/2019,04/12/2019,,01/07/2022,
CALZADOS BETER,Cliente,CALZADOS BETER - Creditos,Módulo PalJet Créditos,60,,,Activo,04/12/2019,04/12/2019,,01/07/2022,
MELLANO SEGURIDAD,Cliente,MELLANO SEGURIDAD - Proyectos y fact. ciclica,Módulo Facturación Cíclica,5,,,Activo,26/11/2019,26/11/2019,,,
MELLANO SEGURIDAD,Cliente,MELLANO SEGURIDAD - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),5,,,Activo,26/11/2019,26/11/2019,,,
MELLANO SEGURIDAD,Cliente,MELLANO SEGURIDAD - Orden de servicio,Módulo Orden de servicio,5,,,Activo,26/11/2019,26/11/2019,,,
TALLERES ALSINA,Cliente,TALLERES ALSINA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),9,,,Activo,28/10/2019,28/10/2019,,14/12/2020,
TALLERES ALSINA,Cliente,TALLERES ALSINA - Orden de servicio,Módulo Orden de servicio,9,,,Activo,28/10/2019,28/10/2019,,14/12/2020,
TALLERES ALSINA,Cliente,BBJet Recursos,BBJet Recursos,9,,,Activo,28/10/2019,28/10/2019,,14/12/2020,Activo
